LocationDesc,Class,Data_Value,Age(years),GeoLocation,LocationID
Arizona,Fruits and Vegetables,46.3,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,47.3,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,29.4,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,22.4,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,20,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,17.3,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,19,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,17.7,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,42,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,47.4,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,53.4,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,52.5,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,53,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,47.9,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,59.7,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,31,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,27.6,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,29.9,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,22,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,27.3,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,18.7,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,19.4,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,29.3,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,26.3,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,28.5,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,34.5,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,33.8,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,45.2,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,39.4,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,29.4,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,36.6,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,26.7,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,22.9,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,23.9,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,21.7,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,20.7,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,22.2,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,26.1,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,16.2,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,29.2,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,30.4,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,27.6,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,30.3,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,22.6,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,24.9,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,33.3,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,37.6,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,43.3,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,35.7,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,38,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,13,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,20.3,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,22.3,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,24.7,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,21.3,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,29,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,13.4,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,29.6,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,27.6,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,34.6,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,30.4,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,23.2,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,29.5,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,28.1,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,36.9,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,37.5,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,36.6,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,39.8,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,38.8,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,42.4,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,36.8,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,32.7,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,52.7,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,37.8,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,30.1,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arkansas,Obesity / Weight Status,36.9,55 - 64,"(34.74865012400045, -92.27449074299966)",5
Arizona,Fruits and Vegetables,21.4,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,23.1,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,19,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Fruits and Vegetables,25,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arkansas,Physical Activity,19.9,25 - 34,"(34.74865012400045, -92.27449074299966)",5
Arizona,Fruits and Vegetables,25.5,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,58.1,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,48.9,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,56.7,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,29.4,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,50.5,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,45,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,50.3,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,26.7,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,28,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,30.7,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,17.7,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,21.2,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,18.7,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,17.6,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,29.1,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,37.8,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,32.8,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,24.2,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,33.2,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,43.9,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,45,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,41.5,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,24.4,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,22.9,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,27.9,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,21.4,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,26.8,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,15.7,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,28.1,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,31.8,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,16.6,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,29.1,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,33.3,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,34.9,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,33.5,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,24.7,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,24,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,31.5,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,36.6,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,36.4,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,38.2,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Obesity / Weight Status,40.1,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,16.8,18 - 24,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,17.4,25 - 34,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,19,35 - 44,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,19.6,45 - 54,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,25.6,55 - 64,"(34.865970280000454, -111.76381127699972)",4
Arizona,Physical Activity,27.1,65 or older,"(34.865970280000454, -111.76381127699972)",4
Arkansas,Obesity / Weight Status,23,18 - 24,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,29.3,25 - 34,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,32.9,35 - 44,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,36.4,45 - 54,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,26.1,65 or older,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,27.3,18 - 24,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,28.2,25 - 34,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,34.4,35 - 44,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,35,45 - 54,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,38.3,55 - 64,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,39.4,65 or older,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Fruits and Vegetables,36,65 or older,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Fruits and Vegetables,46.1,35 - 44,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Fruits and Vegetables,49.7,55 - 64,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Fruits and Vegetables,50.1,25 - 34,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Fruits and Vegetables,50.8,18 - 24,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Fruits and Vegetables,54.2,45 - 54,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Fruits and Vegetables,39.5,18 - 24,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Fruits and Vegetables,30.7,25 - 34,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Fruits and Vegetables,25.6,35 - 44,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Fruits and Vegetables,29.6,45 - 54,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Fruits and Vegetables,25.9,55 - 64,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Fruits and Vegetables,23.5,65 or older,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,55.4,18 - 24,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,52.2,25 - 34,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,46.6,35 - 44,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,36.2,45 - 54,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,40.6,55 - 64,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,45.6,65 or older,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,25.9,55 - 64,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,30.4,18 - 24,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,23,25 - 34,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,15.6,35 - 44,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,12.7,45 - 54,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,9.9,55 - 64,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,12.3,65 or older,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,21.4,45 - 54,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,34.8,18 - 24,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,27.5,25 - 34,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,26.9,35 - 44,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,32.4,65 or older,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,40.5,18 - 24,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,31.8,25 - 34,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,24.5,35 - 44,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,21.4,45 - 54,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,17.2,55 - 64,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,17.7,65 or older,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,37.2,55 - 64,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,16.8,18 - 24,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,29.1,35 - 44,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,37.1,45 - 54,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,36.7,55 - 64,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,40.9,65 or older,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,27.1,18 - 24,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,33.7,25 - 34,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,43.4,35 - 44,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,40.4,45 - 54,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,25.9,65 or older,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,29.6,18 - 24,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,28.6,18 - 24,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,33.5,25 - 34,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,31.8,35 - 44,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,30.6,45 - 54,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,40,55 - 64,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,38.8,65 or older,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,16.1,18 - 24,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,27.3,25 - 34,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,27.9,35 - 44,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,38.7,45 - 54,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,36.3,55 - 64,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Physical Activity,38.2,65 or older,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,34.2,25 - 34,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,42.1,35 - 44,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,37.9,45 - 54,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,38.5,55 - 64,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,26.4,65 or older,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,23.1,18 - 24,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,33.7,25 - 34,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,33,35 - 44,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,39.1,45 - 54,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,36,55 - 64,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Obesity / Weight Status,42.1,65 or older,"(34.74865012400045, -92.27449074299966)",5
Arkansas,Fruits and Vegetables,38.7,65 or older,"(34.74865012400045, -92.27449074299966)",5
